"ID","Dye","YC","DIC","ET","Decol","OD600","replica_id"
"010224","DB",3,0.4,0,NA,0.018,3
"010224","DB",3,0.4,6,NA,0.142,3
"010224","DB",3,0.4,8,NA,0.218,3
"010224","DB",3,0.4,9,NA,0.204,3
"010224","DB",3,0.4,10,NA,0.143,3
"010224","DB",3,0.4,11,NA,0.308,3
"010224","DB",3,0.4,15,NA,0.317,3
"010224","DB",3,0.4,17,NA,0.323,3
"010224","DB",3,0.4,22,NA,0.345,3
"010224","DB",3,0.4,24,NA,0.357,3
"010224","DB",3,0.4,24.5,NA,0.362,3
"050224","DB",3,0.4,0,0,NA,4
"050224","DB",3,0.4,4,2.32558139534884,NA,4
"050224","DB",3,0.4,8,37.5415282392027,NA,4
"050224","DB",3,0.4,12,61.4617940199336,NA,4
"050224","DB",3,0.4,16,70.7641196013289,NA,4
"050224","DB",3,0.4,20,76.0797342192691,NA,4
"050224","DB",3,0.4,24,85.0498338870432,NA,4
"050224","DB",3,0.4,28,90.0332225913621,NA,4
"050224","DB",3,0.4,32,95.0166112956811,NA,4
"050224","DB",3,0.4,36,97.6744186046512,NA,4
"050224","DB",3,0.4,40,97.0099667774086,NA,4
"050224","DB",3,0.4,44,97.3421926910299,NA,4
"050224","DB",3,0.4,48,96.6777408637874,NA,4
"050224","DB",3,0.4,52,95.6810631229236,NA,4
"050224","DB",3,0.4,56,95.6810631229236,NA,4
"050224","DB",3,0.4,60,97.6744186046512,NA,4
"050224","DB",3,0.4,66,97.3421926910299,NA,4
"050224","DB",3,0.4,68,98.0066445182724,NA,4
"050224","DB",3,0.4,72,97.3421926910299,NA,4
"050224","DB",3,0.4,76,98.6710963455149,NA,4
"050224","DB",3,0.4,80,97.0099667774086,NA,4
"050224","DB",3,0.4,84,97.3421926910299,NA,4
"050224","DB",3,0.4,0,0,NA,5
"050224","DB",3,0.4,4,3.65448504983389,NA,5
"050224","DB",3,0.4,8,35.8803986710964,NA,5
"050224","DB",3,0.4,12,61.1295681063123,NA,5
"050224","DB",3,0.4,16,71.7607973421927,NA,5
"050224","DB",3,0.4,20,78.4053156146179,NA,5
"050224","DB",3,0.4,24,84.7176079734219,NA,5
"050224","DB",3,0.4,28,89.7009966777408,NA,5
"050224","DB",3,0.4,32,91.6943521594684,NA,5
"050224","DB",3,0.4,36,97.6744186046512,NA,5
"050224","DB",3,0.4,40,96.6777408637874,NA,5
"050224","DB",3,0.4,44,97.0099667774086,NA,5
"050224","DB",3,0.4,48,96.0132890365448,NA,5
"050224","DB",3,0.4,52,95.6810631229236,NA,5
"050224","DB",3,0.4,56,97.3421926910299,NA,5
"050224","DB",3,0.4,60,97.3421926910299,NA,5
"050224","DB",3,0.4,66,96.0132890365448,NA,5
"050224","DB",3,0.4,68,97.3421926910299,NA,5
"050224","DB",3,0.4,72,96.6777408637874,NA,5
"050224","DB",3,0.4,76,98.6710963455149,NA,5
"050224","DB",3,0.4,80,95.6810631229236,NA,5
"050224","DB",3,0.4,84,96.6777408637874,NA,5
"050224","DB",3,0.4,0,0,NA,6
"050224","DB",3,0.4,4,1.99335548172758,NA,6
"050224","DB",3,0.4,8,37.2093023255814,NA,6
"050224","DB",3,0.4,12,59.1362126245847,NA,6
"050224","DB",3,0.4,16,69.1029900332226,NA,6
"050224","DB",3,0.4,20,76.7441860465116,NA,6
"050224","DB",3,0.4,24,83.0564784053156,NA,6
"050224","DB",3,0.4,28,90.3654485049834,NA,6
"050224","DB",3,0.4,32,95.0166112956811,NA,6
"050224","DB",3,0.4,36,98.0066445182724,NA,6
"050224","DB",3,0.4,40,94.0199335548173,NA,6
"050224","DB",3,0.4,44,97.3421926910299,NA,6
"050224","DB",3,0.4,48,96.6777408637874,NA,6
"050224","DB",3,0.4,52,96.3455149501661,NA,6
"050224","DB",3,0.4,56,98.0066445182724,NA,6
"050224","DB",3,0.4,60,98.0066445182724,NA,6
"050224","DB",3,0.4,66,97.3421926910299,NA,6
"050224","DB",3,0.4,68,98.0066445182724,NA,6
"050224","DB",3,0.4,72,97.6744186046512,NA,6
"050224","DB",3,0.4,76,98.3388704318937,NA,6
"050224","DB",3,0.4,80,97.3421926910299,NA,6
"050224","DB",3,0.4,84,95.0166112956811,NA,6
"071123","DB",3,0.4,0,0,NA,7
"071123","DB",3,0.4,4,7.06910246227165,NA,7
"071123","DB",3,0.4,8,22.8752978554408,NA,7
"071123","DB",3,0.4,12,52.4755096637543,NA,7
"071123","DB",3,0.4,16,73.4974847762775,NA,7
"071123","DB",3,0.4,20,81.8109610802224,NA,7
"071123","DB",3,0.4,24,83.4524755096638,NA,7
"071123","DB",3,0.4,36,85.0675138999206,NA,7
"071123","DB",3,0.4,44,85.8882711146413,NA,7
"071123","DB",3,0.4,52,87.8474980142971,NA,7
